station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
2800201,1130212,池袋,,,28002,13,,東京都豊島区,139.711086,35.730256,,,0,2800201
2800202,2800202,新大塚,,,28002,13,112-0012,文京区大塚４-５１-５,139.729971,35.72569,,,0,2800202
2800203,2800203,茗荷谷,,,28002,13,112-0006,文京区小日向４-６-１５,139.737184,35.716989,,,0,2800203
2800204,2800204,後楽園,,,28002,13,112-0003,文京区春日１-２-３,139.751864,35.707898,,,0,2800204
2800205,2800205,本郷三丁目,,,28002,13,113-0033,文京区本郷２-３９-１,139.759914,35.706671,,,0,2800205
2800206,1131203,御茶ノ水,,,28002,13,101-0062,千代田区神田駿河台２丁目,139.763952,35.700614,,,0,2800206
2800207,2800207,淡路町,,,28002,13,101-0063,千代田区神田淡路町１-２,139.767575,35.695434,,,0,2800207
2800208,2800208,大手町,,,28002,13,100-0004,千代田区大手町１丁目,139.7662,35.686564,,,0,2800208
2800209,1130101,東京,,,28002,13,,東京都千代田区丸の内一丁目,139.764708,35.681753,,,0,2800209
2800210,2800111,銀座,,,28002,13,104-0061,中央区銀座４-１-２,139.763965,35.671989,,,0,2800210
2800211,2800211,霞ケ関,,,28002,13,100-0013,千代田区霞が関２丁目,139.750899,35.673838,,,0,2800211
2800212,2800212,国会議事堂前,,,28002,13,100-0014,千代田区永田町１丁目,139.745219,35.67393,,,0,2800212
2800213,2800115,赤坂見附,,,28002,13,107-0052,港区赤坂３-１-６,139.737047,35.677021,,,0,2800213
2800214,1131102,四ツ谷,,,28002,13,160-0004,新宿区四谷１丁目,139.729947,35.684586,,,0,2800214
2800215,2800215,四谷三丁目,,,28002,13,160-0004,新宿区四谷３-８,139.720103,35.687958,,,0,2800215
2800216,2800216,新宿御苑前,,,28002,13,160-0022,新宿区新宿１-８-１,139.71069,35.688588,,,0,2800216
2800217,2800217,新宿三丁目,,,28002,13,160-0022,新宿区新宿３-１４-１,139.704895,35.690847,,,0,2800217
2800218,1130208,新宿,,,28002,13,-,東京都新宿区西新宿一丁目 西口地下街1号,139.700711,35.69235,,,0,2800218
2800219,2800219,西新宿,,,28002,13,160-0023,新宿区西新宿６-７-５１,139.692778,35.694298,,,0,2800219
2800220,2800220,中野坂上,,,28002,13,164-0011,中野区中央２-１-２,139.68291,35.69792,,,0,2800220
2800221,2800221,新中野,,,28002,13,164-0011,中野区中央４-２-１５,139.66903,35.697491,,,0,2800221
2800222,2800222,東高円寺,,,28002,13,166-0012,杉並区和田３-５５-４２,139.657822,35.697802,,,0,2800222
2800223,2800223,新高円寺,,,28002,13,166-0003,杉並区高円寺南２-２０-１,139.648068,35.697985,,,0,2800223
2800224,2800224,南阿佐ケ谷,,,28002,13,166-0004,杉並区阿佐谷南１-１５-７,139.63576,35.699624,,,0,2800224
2800225,1131217,荻窪,,,28002,13,167-0043,杉並区上荻１丁目,139.620116,35.704304,,,0,2800225
2800226,2800226,中野新橋,,,28002,13,164-0013,中野区弥生町２-２６-８,139.673997,35.692123,,,0,2800226
2800227,2800227,中野富士見町,,,28002,13,164-0013,中野区弥生町５-２４-４,139.666933,35.690514,,,0,2800227
2800228,2800228,方南町,,,28002,13,166-0013,杉並区堀ノ内１-１-１,139.656498,35.683496,,,0,2800228
2800301,1132005,北千住,,,28003,13,120-0026,足立区千住旭町,139.804276,35.748916,,,0,2800301
2800302,1132004,南千住,,,28003,13,116-0003,荒川区南千住４丁目,139.799273,35.733398,,,0,2800302
2800303,2800303,三ノ輪,,,28003,13,110-0011,台東区三ノ輪２-１４-７,139.791485,35.729623,,,0,2800303
2800304,2800304,入谷,,,28003,13,110-0013,台東区入谷１-６-４,139.783924,35.719862,,,0,2800304
2800305,1130220,上野,,,28003,13,,東京都台東区東上野三丁目19-6,139.777122,35.711482,,,0,2800305
2800306,1130221,仲御徒町,,,28003,13,110-0005,台東区上野５-２４-１２,139.776138,35.706649,,,0,2800306
2800307,1130222,秋葉原,,,28003,13,,東京都千代田区神田佐久間町一丁目21,139.775459,35.698162,,,0,2800307
2800308,2800308,小伝馬町,,,28003,13,103-0001,中央区日本橋小伝馬町１１-１,139.778433,35.690737,,,0,2800308
2800309,2800309,人形町,,,28003,13,103-0013,中央区日本橋人形町２-６-５,139.782285,35.686307,,,0,2800309
2800310,2800310,茅場町,,,28003,13,103-0025,中央区日本橋茅場町１-４-６,139.780005,35.679752,,,0,2800310
2800311,1132602,八丁堀,,,28003,13,104-0032,中央区八丁堀３丁目,139.776982,35.674851,,,0,2800311
2800312,2800312,築地,,,28003,13,104-0045,中央区築地３-１５-１,139.772603,35.668115,,,0,2800312
2800313,2800313,東銀座,,,28003,13,104-0061,中央区銀座４-１２-１５,139.767253,35.669464,,,0,2800313
2800314,2800111,銀座,,,28003,13,104-0061,中央区銀座４-１-２,139.763965,35.671989,,,0,2800314
2800315,2800315,日比谷,,,28003,13,100-0006,千代田区有楽町１丁目,139.76017,35.67459,,,0,2800315
2800316,2800211,霞ケ関,,,28003,13,100-0013,千代田区霞が関２丁目,139.750899,35.673838,,,0,2800316
2800317,2800317,神谷町,,,28003,13,105-0001,港区虎ノ門５-１２-１１,139.745069,35.662978,,,0,2800317
2800318,2800318,六本木,,,28003,13,106-0032,港区六本木６-１-２５,139.731443,35.662836,,,0,2800318
2800319,2800319,広尾,,,28003,13,106-0047,港区南麻布５-１０-２８,139.722202,35.652279,,,0,2800319
2800320,1130204,恵比寿,,,28003,13,,東京都渋谷区恵比寿南一丁目5-5,139.708988,35.647332,,,0,2800320
2800321,2600103,中目黒,,,28003,13,153-0051,目黒区上目黒３-４-１,139.698621,35.643854,,,0,2800321
2800401,1131214,中野,,,28004,13,164-0001,中野区中野５丁目,139.665835,35.705765,,,0,2800401
2800402,2800402,落合,,,28004,13,161-0034,新宿区上落合２-１３-７,139.687284,35.710976,,,0,2800402
2800403,1130210,高田馬場,,,28004,13,,東京都新宿区高田馬場一丁目35-1,139.704745,35.713338,,,0,2800403
2800404,2800404,早稲田,,,28004,13,,東京都新宿区,139.721319,35.705723,,,0,2800404
2800405,2800405,神楽坂,,,28004,13,162-0805,新宿区矢来町１１２,139.734546,35.70379,,,0,2800405
2800406,1131205,飯田橋,,,28004,13,,東京都千代田区飯田橋四丁目10-3,139.745986,35.701725,,,0,2800406
2800407,2800407,九段下,,,28004,13,102-0074,千代田区九段南１-６-１,139.751948,35.695589,,,0,2800407
2800408,2800408,竹橋,,,28004,13,100-0003,千代田区一ツ橋１-１-１,139.756817,35.690662,,,0,2800408
2800409,2800208,大手町,,,28004,13,100-0004,千代田区大手町１丁目,139.766086,35.684801,,,0,2800409
2800410,2800109,日本橋,,,28004,13,103-0027,中央区日本橋１丁目,139.773516,35.682078,,,0,2800410
2800411,2800310,茅場町,,,28004,13,103-0025,中央区日本橋茅場町１-４-６,139.780005,35.679752,,,0,2800411
2800412,2800412,門前仲町,,,28004,13,135-0048,江東区門前仲町１丁目,139.796209,35.671851,,,0,2800412
2800413,2800413,木場,,,28004,13,135-0042,江東区木場５-５-１,139.807042,35.669351,,,0,2800413
2800414,2800414,東陽町,,,28004,13,135-0016,江東区東陽４-２-１,139.817596,35.669629,,,0,2800414
2800415,2800415,南砂町,,,28004,13,136-0076,江東区南砂３-１１-８５,139.83065,35.668796,,,0,2800415
2800416,2800416,西葛西,,,28004,13,134-0088,江戸川区西葛西６-１４-１,139.859259,35.664631,,,0,2800416
2800417,2800417,葛西,,,28004,13,134-0083,江戸川区中葛西５-４３-１１,139.872458,35.663554,,,0,2800417
2800418,2800418,浦安,,,28004,12,279-0002,浦安市北栄１-１３-１,139.893193,35.665932,,,0,2800418
2800419,2800419,南行徳,,,28004,12,272-0143,市川市相之川４-１７-１,139.902311,35.672687,,,0,2800419
2800420,2800420,行徳,,,28004,12,272-0133,市川市行徳駅前２-４-１,139.914254,35.682686,,,0,2800420
2800421,2800421,妙典,,,28004,12,272-0115,市川市富浜１-２-１０,139.924209,35.690935,,,0,2800421
2800422,2800422,原木中山,,,28004,12,273-0035,船橋市本中山７-７-１,139.942029,35.703517,,,0,2800422
2800423,1130524,西船橋,,,28004,12,273-0031,船橋市西船４丁目,139.958972,35.707127,,,0,2800423
2800501,2800501,北綾瀬,,,28005,13,120-0006,足立区谷中２丁目,139.832035,35.777117,,,0,2800501
2800502,1132006,綾瀬,,,28005,13,120-0005,足立区綾瀬３丁目,139.825019,35.762222,,,0,2800502
2800503,1132005,北千住,,,28005,13,120-0026,足立区千住旭町,139.804276,35.748916,,,0,2800503
2800504,2300104,町屋,,,28005,13,116-0001,荒川区町屋１丁目,139.780501,35.742733,,,0,2800504
2800505,1130217,西日暮里,,,28005,13,,東京都荒川区西日暮里五丁目14-1,139.766511,35.732257,,,0,2800505
2800506,2800506,千駄木,,,28005,13,113-0022,文京区千駄木２丁目,139.763243,35.725549,,,0,2800506
2800507,2800507,根津,,,28005,13,113-0031,文京区根津１丁目,139.765655,35.7174,,,0,2800507
2800508,2800508,湯島,,,28005,13,113-0034,文京区湯島３丁目,139.769916,35.708243,,,0,2800508
2800509,1131203,新御茶ノ水,,,28005,13,101-0062,千代田区神田駿河台３丁目,139.766014,35.698072,,,0,2800509
2800510,2800208,大手町,,,28005,13,100-0004,千代田区大手町１丁目,139.763399,35.686154,,,0,2800510
2800511,2800511,二重橋前,,,28005,13,100-0005,千代田区丸の内２丁目,139.761948,35.681071,,,0,2800511
2800512,2800315,日比谷,,,28005,13,100-0006,千代田区有楽町１丁目,139.758732,35.674241,,,0,2800512
2800513,2800211,霞ケ関,,,28005,13,100-0013,千代田区霞が関２丁目,139.750899,35.673838,,,0,2800513
2800514,2800212,国会議事堂前,,,28005,13,100-0014,千代田区永田町１丁目,139.745219,35.67393,,,0,2800514
2800515,2800515,赤坂,,,28005,13,107-0052,港区赤坂５丁目,139.738348,35.67323,,,0,2800515
2800516,2800516,乃木坂,,,28005,13,107-0062,港区南青山１丁目,139.726215,35.666572,,,0,2800516
2800517,2800118,表参道,,,28005,13,107-0061,港区北青山３丁目,139.712314,35.665247,,,0,2800517
2800518,1130206,明治神宮前〈原宿〉,,,28005,13,150-0001,渋谷区神宮前１丁目,139.703995,35.669071,,,0,2800518
2800519,2500104,代々木公園,,,28005,13,151-0063,渋谷区富ケ谷１丁目,139.689099,35.669187,,,0,2800519
2800520,2500105,代々木上原,,,28005,13,151-0066,渋谷区西原３丁目,139.680153,35.669159,,,0,2800520
2800602,2100110,地下鉄成増,,,28006,13,175-0094,東京都板橋区成増二丁目11-3,139.631497,35.776557,1983-06-24,,0,2800602
2800603,2100109,地下鉄赤塚,,,28006,13,179-0081,東京都練馬区北町八丁目37-16,139.644021,35.769939,1983-06-24,,0,2800603
2800604,2800604,平和台,,,28006,13,179-0085,東京都練馬区早宮2-17-48,139.653762,35.757863,1983-06-24,,0,2800604
2800605,2800605,氷川台,,,28006,13,179-0084,東京都練馬区氷川台三丁目38-18,139.665567,35.74955,1983-06-24,,0,2800605
2800606,2200301,小竹向原,,,28006,13,176-0004,東京都練馬区小竹町二丁目16-15,139.678572,35.743803,1983-06-24,,0,2800606
2800607,2800607,千川,,,28006,13,171-0043,東京都豊島区要町三丁目10-7,139.689271,35.738229,1983-06-24,,0,2800607
2800608,2800608,要町,,,28006,13,171-0043,東京都豊島区要町一丁目1-10,139.698715,35.73323,1983-06-24,,0,2800608
2800609,1130212,池袋,,,28006,13,171-0021,東京都豊島区西池袋三丁目28-14,139.710088,35.729565,1954-01-20,,0,2800609
2800610,2800610,東池袋,,,28006,13,170-0013,東京都豊島区東池袋四丁目4-4,139.719546,35.725732,1974-10-30,,0,2800610
2800611,2800611,護国寺,,,28006,13,112-0012,東京都文京区大塚五丁目40-8,139.72754,35.719044,1974-10-30,,0,2800611
2800612,2800612,江戸川橋,,,28006,13,112-0014,東京都文京区関口一丁目19-6,139.733538,35.709495,1974-10-30,,0,2800612
2800613,1131205,飯田橋,,,28006,13,162-0825,東京都新宿区神楽坂一丁目13,139.743669,35.701934,1964-12-23,,0,2800613
2800614,1131206,市ケ谷,,,28006,13,162-0843,東京都新宿区市谷田町一丁目1,139.73647,35.691958,1974-10-30,,0,2800614
2800615,2800615,麹町,,,28006,13,102-0083,東京都千代田区麹町三丁目2,139.737613,35.684006,1974-10-30,,0,2800615
2800616,2800115,永田町,,,28006,13,100-0014,東京都千代田区永田町一丁目11-28,139.740258,35.678757,1974-10-30,,0,2800616
2800617,2800617,桜田門,,,28006,13,100-0013,東京都千代田区霞が関二丁目1-1,139.75149,35.677405,1974-10-30,,0,2800617
2800618,1130225,有楽町,,,28006,13,100-0006,東京都千代田区有楽町一丁目11-1,139.763265,35.675714,1974-10-30,,0,2800618
2800619,2800619,銀座一丁目,,,28006,13,104-0061,東京都中央区銀座一丁目7-12,139.767045,35.67435,1974-10-30,,0,2800619
2800620,2800620,新富町,,,28006,13,104-0045,東京都中央区築地一丁目1-1,139.773711,35.670462,1980-03-27,,0,2800620
2800621,2800621,月島,,,28006,13,104-0052,東京都中央区月島一丁目3-9,139.784233,35.664871,1988-06-08,,0,2800621
2800622,2800622,豊洲,,,28006,13,135-0061,東京都江東区豊洲四丁目1-1,139.79621,35.654908,1988-06-08,,0,2800622
2800623,2800623,辰巳,,,28006,13,135-0053,東京都江東区辰巳一丁目1-44,139.81052,35.645576,1988-06-08,,0,2800623
2800624,1132605,新木場,,,28006,13,136-0082,東京都江東区新木場一丁目6,139.826254,35.645832,1988-06-08,,0,2800624
2800701,1130212,新線池袋,,,28007,13,171-0021,東京都豊島区西池袋,139.710388,35.730645,1994-12-07,2008-06-14,2,2800701
2800702,2200301,小竹向原,,,28007,13,176-0004,東京都練馬区小竹町二丁目16-15,139.678572,35.743803,1983-06-24,,2,2800702
2800801,1130205,渋谷,,,28008,13,,東京都渋谷区道玄坂二丁目1-1,139.701,35.659066,,,0,2800801
2800802,2800118,表参道,,,28008,13,107-0061,港区北青山３丁目,139.712314,35.665247,,,0,2800802
2800803,2800116,青山一丁目,,,28008,13,107-0062,港区南青山１-１-１９,139.724159,35.672765,,,0,2800803
2800804,2800115,永田町,,,28008,13,,東京都千代田区永田町一丁目11-29,139.740258,35.678757,,,0,2800804
2800805,2800805,半蔵門,,,28008,13,102-0083,千代田区麹町１-６,139.74163,35.685703,,,0,2800805
2800806,2800407,九段下,,,28008,13,102-0074,千代田区九段南１-６-１,139.751948,35.695589,,,0,2800806
2800807,2800807,神保町,,,28008,13,101-0051,千代田区神田神保町２-２,139.757606,35.695966,,,0,2800807
2800808,2800208,大手町,,,28008,13,100-0004,千代田区大手町１丁目,139.764107,35.68686,,,0,2800808
2800809,1131402,三越前,,,28008,13,103-0022,中央区日本橋室町１-８-１,139.773147,35.684908,,,0,2800809
2800810,2800810,水天宮前,,,28008,13,103-0014,中央区日本橋蛎殻町２-１-１,139.785377,35.682683,,,0,2800810
2800811,2800811,清澄白河,,,28008,13,135-0021,江東区白河１-７-１４,139.798851,35.682105,,,0,2800811
2800814,2800814,住吉,,,28008,13,135-0002,江東区住吉２-２３-１２,139.815681,35.689073,,,0,2800811
2800812,1131322,錦糸町,,,28008,13,130-0022,墨田区江東橋３丁目,139.814941,35.697578,,,0,2800812
2800813,2100203,押上〈スカイツリー前〉,,,28008,13,131-0045,墨田区押上一丁目,139.812935,35.710702,,,0,2800813
2800901,2800901,赤羽岩淵,,,28009,13,115-0045,北区赤羽１-５２-８,139.722103,35.783417,,,0,2800901
2800902,2800902,志茂,,,28009,13,115-0042,北区志茂２-１-１８,139.732599,35.777948,,,0,2800902
2800903,2800903,王子神谷,,,28009,13,114-0002,北区王子５-２-１１,139.735933,35.765172,,,0,2800903
2800904,1133212,王子,,,28009,13,114-0002,北区王子１丁目,139.737618,35.753966,,,0,2800904
2800905,2800905,西ケ原,,,28009,13,114-0024,東京都北区西ヶ原二丁目3-8,139.742322,35.746008,,,0,2800905
2800906,1130215,駒込,,,28009,13,,東京都豊島区駒込二丁目,139.746442,35.736959,,,0,2800906
2800907,2800907,本駒込,,,28009,13,113-0023,文京区向丘２-３７-１,139.753828,35.724155,,,0,2800907
2800908,2800908,東大前,,,28009,13,113-0023,文京区向丘１-１９-２,139.758025,35.717633,,,0,2800908
2800909,2800204,後楽園,,,28009,13,112-0003,文京区春日１-２-３,139.751864,35.707898,,,0,2800909
2800910,1131205,飯田橋,,,28009,13,,東京都新宿区神楽坂一丁目13,139.743669,35.701934,,,0,2800910
2800911,1131206,市ケ谷,,,28009,13,,東京都千代田区五番町2-1,139.736642,35.691295,,,0,2800911
2800912,1131102,四ツ谷,,,28009,13,160-0004,新宿区四谷１丁目,139.72955,35.686032,,,0,2800912
2800913,2800115,永田町,,,28009,13,,東京都千代田区永田町一丁目11-28,139.740258,35.678757,,,0,2800913
2800914,2800114,溜池山王,,,28009,13,100-0014,千代田区永田町２-１１-１,139.741419,35.673621,,,0,2800914
2800915,2800915,六本木一丁目,,,28009,13,106-0032,港区六本木１-４-１,139.739,35.665595,,,0,2800915
2800916,2800916,麻布十番,,,28009,13,106-0045,港区麻布十番４-４-９,139.737051,35.654682,,,0,2800916
2800917,2800917,白金高輪,,,28009,13,108-0074,港区高輪１-３-２０,139.734104,35.642903,,,0,2800917
2800918,2800918,白金台,,,28009,13,108-0071,港区白金台３-２,139.726133,35.637917,,,0,2800918
2800919,1130203,目黒,,,28009,13,,東京都品川区上大崎四丁目2-1,139.7155,35.633272,,,0,2800919
2801002,2100110,地下鉄成増,,,28010,13,,東京都板橋区成増二丁目11-3,139.631497,35.776557,,,0,2801002
2801003,2100109,地下鉄赤塚,,,28010,13,,東京都練馬区北町八丁目37-16,139.644021,35.769939,,,0,2801003
2801004,2800604,平和台,,,28010,13,,東京都練馬区早宮2-17-48,139.653762,35.757863,,,0,2801004
2801005,2800605,氷川台,,,28010,13,,東京都練馬区氷川台三丁目38-18,139.665567,35.74955,,,0,2801005
2801006,2200301,小竹向原,,,28010,13,,東京都練馬区小竹町二丁目16-15,139.678572,35.743803,,,0,2801006
2801007,2800607,千川,,,28010,13,,東京都豊島区要町三丁目10-7,139.689271,35.738229,,,0,2801007
2801008,2800608,要町,,,28010,13,,東京都豊島区要町一丁目1-10,139.698715,35.73323,,,0,2801008
2801009,1130212,池袋,,,28010,13,,東京都豊島区,139.708291,35.731464,,,0,2801009
2801010,2801010,雑司が谷,,,28010,13,171-0032,豊島区雑司が谷二丁目,139.714795,35.720233,,,0,2801010
2801011,2801011,西早稲田,,,28010,13,162-0051,新宿区西早稲田二丁目,139.709101,35.708242,,,0,2801011
